work_year,salary_in_usd,remote_ratio,Cost of Living Index,Rent Index,Local Purchasing Power Index,Cost of Living Plus Rent Index,GDP,log_salary,experience_numeric,salary_k,adjusted_salary,rent_burden_ratio,gdp_to_power_ratio,role_numeric,remote_Onsite,remote_Remote,company_size_num,country_France,country_Germany,country_Greece,country_India,country_Japan,country_Netherlands,country_Other,country_Spain,country_United Kingdom,country_United States,exp_x_role,exp_x_remote,size_x_gdp
2022,98158,0,62.0,31.1,115.2,47.1,46062.9914079698,11.494343891883839,2,98.2,1583.19,0.66,399.852,2,True,False,2,False,False,False,False,False,False,False,False,True,False,4,0.0,92125.9828159396
2022,58000,0,70.4,41.7,142.3,56.6,77860.9112908848,10.968215530759236,2,58.0,823.86,0.737,547.16,3,True,False,1,False,False,False,False,False,False,False,False,False,True,6,0.0,77860.9112908848
2022,183600,100,70.4,41.7,142.3,56.6,77860.9112908848,12.120520203776788,3,183.6,2607.95,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,52351,100,62.0,31.1,115.2,47.1,46062.9914079698,10.865745419962419,2,52.4,844.37,0.66,399.852,3,False,True,2,False,False,False,False,False,False,False,False,True,False,6,2.0,92125.9828159396
2022,180000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.100717685412471,3,180.0,2556.82,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,71982,0,62.0,31.1,115.2,47.1,46062.9914079698,11.184185259008464,2,72.0,1161.0,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,45807,0,62.0,31.1,115.2,47.1,46062.9914079698,10.732214027337896,2,45.8,738.82,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,65949,100,52.0,12.9,53.0,33.2,20971.8349258283,11.09665215814546,2,65.9,1268.25,0.389,395.695,2,False,True,2,False,False,True,False,False,False,False,False,False,False,4,2.0,41943.6698516566
2022,49461,100,52.0,12.9,53.0,33.2,20971.8349258283,10.808959976974403,2,49.5,951.17,0.389,395.695,2,False,True,2,False,False,True,False,False,False,False,False,False,False,4,2.0,41943.6698516566
2022,78526,100,62.0,31.1,115.2,47.1,46062.9914079698,11.271197793678173,2,78.5,1266.55,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,58894,100,62.0,31.1,115.2,47.1,46062.9914079698,10.983511476392884,2,58.9,949.9,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,260000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.468440756144114,3,260.0,3693.18,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,60000,100,40.2,15.5,45.4,28.4,11402.1410374782,11.002116507732017,3,60.0,1492.54,0.546,251.148,2,False,True,3,False,False,False,False,False,False,True,False,False,False,6,3.0,34206.423112434604
2022,63900,0,70.4,41.7,142.3,56.6,77860.9112908848,11.065090289695444,2,63.9,907.67,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,4,0.0,155721.8225817696
2022,160000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.982935344196433,2,160.0,2272.73,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
2022,112300,100,70.4,41.7,142.3,56.6,77860.9112908848,11.62893804540639,2,112.3,1595.17,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
2022,241000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.392556361841777,2,241.0,3423.3,0.737,547.16,1,False,True,2,False,False,False,False,False,False,False,False,False,True,2,2.0,155721.8225817696
2022,159000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.976665770490767,2,159.0,2258.52,0.737,547.16,1,False,True,2,False,False,False,False,False,False,False,False,False,True,2,2.0,155721.8225817696
2022,180000,0,70.4,41.7,142.3,56.6,77860.9112908848,12.100717685412471,3,180.0,2556.82,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,80000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.289794413577894,3,80.0,1136.36,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,82900,0,70.4,41.7,142.3,56.6,77860.9112908848,11.325402403776808,2,82.9,1177.56,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,4,0.0,155721.8225817696
2022,100800,100,70.4,41.7,142.3,56.6,77860.9112908848,11.520903555205116,3,100.8,1431.82,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,49461,100,47.3,22.9,92.1,35.6,30270.2687017458,10.808959976974403,2,49.5,1045.69,0.643,328.667,2,False,True,2,False,False,False,False,False,False,False,True,False,False,4,2.0,60540.5374034916
2022,140400,0,70.4,41.7,142.3,56.6,77860.9112908848,11.852257893055606,3,140.4,1994.32,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,39263,100,62.0,31.1,115.2,47.1,46062.9914079698,10.578063347510637,2,39.3,633.27,0.66,399.852,3,False,True,2,False,False,False,False,False,False,False,False,True,False,6,2.0,92125.9828159396
2022,43966,100,47.3,22.9,92.1,35.6,30270.2687017458,10.691194631509694,2,44.0,929.51,0.643,328.667,3,False,True,2,False,False,False,False,False,False,False,True,False,False,6,2.0,60540.5374034916
2022,32974,100,47.3,22.9,92.1,35.6,30270.2687017458,10.403504977585515,2,33.0,697.12,0.643,328.667,3,False,True,2,False,False,False,False,False,False,False,True,False,False,6,2.0,60540.5374034916
2022,87932,100,47.3,22.9,92.1,35.6,30270.2687017458,11.384330439839488,2,87.9,1859.03,0.643,328.667,2,False,True,2,False,False,False,False,False,False,False,True,False,False,4,2.0,60540.5374034916
2022,76940,100,47.3,22.9,92.1,35.6,30270.2687017458,11.250794173362452,2,76.9,1626.64,0.643,328.667,2,False,True,2,False,False,False,False,False,False,False,True,False,False,4,2.0,60540.5374034916
2022,104702,100,62.0,31.1,115.2,47.1,46062.9914079698,11.55888304974326,2,104.7,1688.74,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,91614,100,62.0,31.1,115.2,47.1,46062.9914079698,11.425350292714276,2,91.6,1477.65,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,65949,100,47.3,22.9,92.1,35.6,30270.2687017458,11.09665215814546,2,65.9,1394.27,0.643,328.667,2,False,True,2,False,False,False,False,False,False,False,True,False,False,4,2.0,60540.5374034916
2022,87932,100,52.0,12.9,53.0,33.2,20971.8349258283,11.384330439839488,2,87.9,1691.0,0.389,395.695,2,False,True,2,False,False,True,False,False,False,False,False,False,False,4,2.0,41943.6698516566
2022,189650,0,70.4,41.7,142.3,56.6,77860.9112908848,12.152940819974221,3,189.6,2693.89,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,164996,0,70.4,41.7,142.3,56.6,77860.9112908848,12.013682570899245,3,165.0,2343.69,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,12,0.0,155721.8225817696
2022,43966,100,52.0,12.9,53.0,33.2,20971.8349258283,10.691194631509694,2,44.0,845.5,0.389,395.695,3,False,True,2,False,False,True,False,False,False,False,False,False,False,6,2.0,41943.6698516566
2022,32974,100,52.0,12.9,53.0,33.2,20971.8349258283,10.403504977585515,2,33.0,634.12,0.389,395.695,3,False,True,2,False,False,True,False,False,False,False,False,False,False,6,2.0,41943.6698516566
2022,98158,100,62.0,31.1,115.2,47.1,46062.9914079698,11.494343891883839,2,98.2,1583.19,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,78526,100,62.0,31.1,115.2,47.1,46062.9914079698,11.271197793678173,2,78.5,1266.55,0.66,399.852,2,False,True,2,False,False,False,False,False,False,False,False,True,False,4,2.0,92125.9828159396
2022,215300,0,70.4,41.7,142.3,56.6,77860.9112908848,12.279792328023508,3,215.3,3058.24,0.737,547.16,4,True,False,3,False,False,False,False,False,False,False,False,False,True,12,0.0,233582.7338726544
2022,76940,100,52.0,12.9,53.0,33.2,20971.8349258283,11.250794173362452,2,76.9,1479.62,0.389,395.695,2,False,True,2,False,False,True,False,False,False,False,False,False,False,4,2.0,41943.6698516566
2022,209100,100,70.4,41.7,142.3,56.6,77860.9112908848,12.250572667806054,3,209.1,2970.17,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,154600,100,70.4,41.7,142.3,56.6,77860.9112908848,11.948602883419843,3,154.6,2196.02,0.737,547.16,2,False,True,3,False,False,False,False,False,False,False,False,False,True,6,3.0,233582.7338726544
2022,180000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.100717685412471,3,180.0,2556.82,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,21983,100,45.1,24.0,56.9,35.0,24620.519556875,9.998070195022075,1,22.0,487.43,0.686,432.698,4,False,True,3,False,False,False,False,False,False,True,False,False,False,4,1.0,73861.558670625
2022,80000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.289794413577894,3,80.0,1136.36,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,78791,100,64.8,33.2,103.7,49.6,56256.8007264015,11.274566747849539,2,78.8,1215.91,0.669,542.496,4,False,True,2,False,False,False,False,False,False,False,False,False,False,8,2.0,112513.601452803
2022,196979,50,64.8,33.2,103.7,49.6,56256.8007264015,12.190857479723693,4,197.0,3039.8,0.669,542.496,0,False,False,3,False,False,False,False,False,False,False,False,False,False,0,2.0,168770.4021792045
2022,120000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,2,120.0,1704.55,0.737,547.16,4,False,True,1,False,False,False,False,False,False,False,False,False,True,8,2.0,77860.9112908848
2022,125000,0,70.4,41.7,142.3,56.6,77860.9112908848,11.736077016252437,1,125.0,1775.57,0.737,547.16,2,True,False,2,False,False,False,False,False,False,False,False,False,True,2,0.0,155721.8225817696
2022,37236,50,70.4,41.7,142.3,56.6,77860.9112908848,10.525058169606785,2,37.2,528.92,0.737,547.16,4,False,False,3,False,False,False,False,False,False,False,False,False,True,8,1.0,233582.7338726544
2022,105000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.561725152903833,3,105.0,1491.48,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,87932,0,62.2,24.4,120.2,44.0,49686.1154582583,11.384330439839488,3,87.9,1413.7,0.555,413.362,4,True,False,2,False,True,False,False,False,False,False,False,False,False,12,0.0,99372.2309165166
2022,18442,100,21.2,5.6,82.6,13.7,2347.44829434623,9.822440173682805,2,18.4,869.91,0.409,28.419,3,False,True,2,False,False,False,True,False,False,False,False,False,False,6,2.0,4694.89658869246
2022,31615,100,21.2,5.6,82.6,13.7,2347.44829434623,10.361418600547594,2,31.6,1491.27,0.409,28.419,4,False,True,3,False,False,False,True,False,False,False,False,False,False,8,2.0,7042.34488303869
2022,58255,50,45.1,24.0,56.9,35.0,24620.519556875,10.972602370415215,2,58.3,1291.69,0.686,432.698,4,False,False,3,False,False,False,False,False,False,True,False,False,False,8,1.0,73861.558670625
2022,100000,50,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,1,100.0,1420.45,0.737,547.16,3,False,False,3,False,False,False,False,False,False,False,False,False,True,3,0.5,233582.7338726544
2022,54957,50,62.2,24.4,120.2,44.0,49686.1154582583,10.914324536132202,2,55.0,883.55,0.555,413.362,2,False,False,3,False,True,False,False,False,False,False,False,False,False,4,1.0,149058.34637477488
2022,18442,100,21.2,5.6,82.6,13.7,2347.44829434623,9.822440173682805,1,18.4,869.91,0.409,28.419,4,False,True,2,False,False,False,True,False,False,False,False,False,False,4,1.0,4694.89658869246
2022,162674,100,62.2,24.4,120.2,44.0,49686.1154582583,11.999509624363185,3,162.7,2615.34,0.555,413.362,4,False,True,2,False,True,False,False,False,False,False,False,False,False,12,3.0,99372.2309165166
2022,120000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,1,120.0,1704.55,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,2,1.0,155721.8225817696
2022,144000,50,70.4,41.7,142.3,56.6,77860.9112908848,11.87757552297847,3,144.0,2045.45,0.737,547.16,0,False,False,3,False,False,False,False,False,False,False,False,False,True,0,1.5,233582.7338726544
2022,104890,100,70.4,41.7,142.3,56.6,77860.9112908848,11.560676994707515,3,104.9,1489.91,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,3,100.0,1420.45,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,2,135.0,1917.61,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,6,2.0,155721.8225817696
2022,50000,100,70.4,41.7,142.3,56.6,77860.9112908848,10.819798284210286,2,50.0,710.23,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,6,2.0,155721.8225817696
2022,220000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.301387370778713,3,220.0,3125.0,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,140000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.849404844423074,3,140.0,1988.64,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,183228,0,62.0,31.1,115.2,47.1,46062.9914079698,12.11849201563776,2,183.2,2955.29,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,91614,0,62.0,31.1,115.2,47.1,46062.9914079698,11.425350292714276,2,91.6,1477.65,0.66,399.852,4,True,False,2,False,False,False,False,False,False,False,False,True,False,8,0.0,92125.9828159396
2022,185100,100,70.4,41.7,142.3,56.6,77860.9112908848,12.128656901032139,3,185.1,2629.26,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,220000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.301387370778713,3,220.0,3125.0,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,200000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.206077645517674,2,200.0,2840.91,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,120000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,2,120.0,1704.55,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,120000,100,55.8,41.3,127.9,48.9,49899.0652975197,11.695255355062795,3,120.0,2150.54,0.845,390.141,4,False,True,1,False,False,False,False,False,False,True,False,False,False,12,3.0,49899.0652975197
2022,65000,100,55.8,41.3,127.9,48.9,49899.0652975197,11.082157933374816,3,65.0,1164.87,0.845,390.141,4,False,True,1,False,False,False,False,False,False,True,False,False,False,12,3.0,49899.0652975197
2022,324000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.688501881189456,4,324.0,4602.27,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,8,4.0,155721.8225817696
2022,216000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.283038316285214,4,216.0,3068.18,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,8,4.0,155721.8225817696
2022,210000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.25486757159303,3,210.0,2982.95,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,120000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,3,120.0,1704.55,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,230000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.345838935721968,3,230.0,3267.05,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,100000,50,28.9,3.8,29.9,16.9,4961.55257664733,11.51293546492023,1,100.0,3460.21,0.225,165.938,4,False,False,2,False,False,False,False,False,False,True,False,False,False,4,0.5,9923.10515329466
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,2,100.0,1420.45,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,31875,100,63.606218487394955,34.282184873949575,124.5889075630252,49.50722689075631,28282.2236715857,10.36960865451764,1,31.9,501.13,0.692,227.004,4,False,True,2,False,False,False,False,False,False,True,False,False,False,4,1.0,56564.4473431714
2022,200000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.206077645517674,3,200.0,2840.91,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,75000,100,64.8,33.2,103.7,49.6,56256.8007264015,11.225256725762893,2,75.0,1157.41,0.669,542.496,3,False,True,1,False,False,False,False,False,False,False,False,False,False,6,2.0,56256.8007264015
2022,35590,100,40.8,17.1,85.8,29.5,18891.213529396,10.479848075889779,2,35.6,872.3,0.58,220.177,4,False,True,3,False,False,False,False,False,False,True,False,False,False,8,2.0,56673.64058818799
2022,78791,100,64.8,33.2,103.7,49.6,56256.8007264015,11.274566747849539,3,78.8,1215.91,0.669,542.496,4,False,True,2,False,False,False,False,False,False,False,False,False,False,12,3.0,112513.601452803
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,3,100.0,1420.45,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,153000,50,70.4,41.7,142.3,56.6,77860.9112908848,11.938199736300925,2,153.0,2173.3,0.737,547.16,4,False,False,2,False,False,False,False,False,False,False,False,False,True,8,1.0,155721.8225817696
2022,58035,100,62.2,24.4,120.2,44.0,49686.1154582583,10.968818786635575,1,58.0,933.04,0.555,413.362,2,False,True,2,False,True,False,False,False,False,False,False,False,False,2,1.0,99372.2309165166
2022,165000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.013706813470414,3,165.0,2343.75,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,93427,50,63.7,21.0,102.4,43.2,41082.8119320747,11.444946365157367,3,93.4,1466.67,0.486,401.199,0,False,False,3,True,False,False,False,False,False,False,False,False,False,0,1.5,123248.4357962241
2022,52396,100,64.8,33.2,103.7,49.6,56256.8007264015,10.866604616761784,1,52.4,808.58,0.669,542.496,4,False,True,3,False,False,False,False,False,False,False,False,False,False,4,1.0,168770.4021792045
2022,62651,100,63.1,33.5,124.9,48.9,59123.318556487,11.045350883198553,3,62.7,992.88,0.685,473.365,4,False,True,3,False,False,False,False,False,True,False,False,False,False,12,3.0,177369.955669461
2022,32974,100,52.0,15.0,80.4,34.2,28451.1477825175,10.403504977585515,2,33.0,634.12,0.439,353.87,0,False,True,1,False,False,False,False,False,False,True,False,False,False,0,2.0,28451.1477825175
2022,40000,100,30.0,7.7,79.9,19.3,11748.0919307944,10.596659732783579,1,40.0,1333.33,0.399,147.035,4,False,True,3,False,False,False,False,False,False,True,False,False,False,4,1.0,35244.2757923832
2022,87425,100,70.2,33.4,127.4,52.5,64997.0136536475,11.37854800024191,2,87.4,1245.37,0.636,510.181,4,False,True,3,False,False,False,False,False,False,True,False,False,False,8,2.0,194991.04096094248
2022,115000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.652696102959753,3,115.0,1633.52,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,86703,50,70.2,33.4,127.4,52.5,64997.0136536475,11.370255297805896,1,86.7,1235.09,0.636,510.181,4,False,False,2,False,False,False,False,False,False,True,False,False,False,4,0.5,129994.027307295
2022,75000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.225256725762893,2,75.0,1065.34,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
2022,64849,0,65.1,22.5,102.4,44.7,52176.6649141178,11.07983218974459,2,64.8,996.14,0.503,509.538,0,True,False,3,False,False,False,False,False,False,True,False,False,False,0,0.0,156529.9947423534
2022,120000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.695255355062795,1,120.0,1704.55,0.737,547.16,0,False,True,3,False,False,False,False,False,False,False,False,False,True,0,1.0,233582.7338726544
2022,157000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.964007453736912,2,157.0,2230.11,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
2022,150000,100,70.2,33.4,127.4,52.5,64997.0136536475,11.918397239722838,1,150.0,2136.75,0.636,510.181,2,False,True,1,False,False,False,False,False,False,True,False,False,False,2,1.0,64997.0136536475
2022,70912,50,64.8,33.2,103.7,49.6,56256.8007264015,11.169209052553029,2,70.9,1094.32,0.669,542.496,3,False,False,3,False,False,False,False,False,False,False,False,False,False,6,1.0,168770.4021792045
2022,65000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.082157933374816,1,65.0,923.3,0.737,547.16,2,False,True,1,False,False,False,False,False,False,False,False,False,True,2,1.0,77860.9112908848
2022,71444,100,64.4,42.3,101.1,53.8,105234.511567597,11.17668320190307,3,71.4,1109.38,0.786,1040.895,4,False,True,1,False,False,False,False,False,False,True,False,False,False,12,3.0,105234.511567597
2022,20000,0,18.8,2.8,29.1,11.1,1538.3228133171,9.90353755128617,1,20.0,1063.83,0.252,52.863,3,True,False,2,False,False,False,False,False,False,True,False,False,False,3,0.0,3076.6456266342
2022,48000,100,70.4,41.7,142.3,56.6,77860.9112908848,10.778977123006351,2,48.0,681.82,0.737,547.16,4,False,True,1,False,False,False,False,False,False,False,False,False,True,8,2.0,77860.9112908848
2022,152500,100,70.4,41.7,142.3,56.6,77860.9112908848,11.934926432385152,3,152.5,2166.19,0.737,547.16,1,False,True,2,False,False,False,False,False,False,False,False,False,True,3,3.0,155721.8225817696
2022,68147,100,63.7,21.0,102.4,43.2,41082.8119320747,11.129437089665434,2,68.1,1069.81,0.486,401.199,2,False,True,2,True,False,False,False,False,False,False,False,False,False,4,2.0,82165.6238641494
2022,122346,0,101.1,46.5,158.7,74.9,94394.5106803525,11.714616548750014,2,122.3,1210.15,0.621,594.798,4,True,False,3,False,False,False,False,False,False,True,False,False,False,8,0.0,283183.5320410575
2022,380000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.847929163278053,3,380.0,5397.73,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,12,3.0,233582.7338726544
2022,69336,100,64.8,33.2,103.7,49.6,56256.8007264015,11.146733953232388,2,69.3,1070.0,0.669,542.496,4,False,True,2,False,False,False,False,False,False,False,False,False,False,8,2.0,112513.601452803
2022,10000,100,62.4,40.5,182.5,51.9,123719.658915996,9.210440366976517,1,10.0,160.26,0.78,677.916,2,False,True,2,False,False,False,False,False,False,True,False,False,False,2,1.0,247439.317831992
2022,20000,100,52.0,12.9,53.0,33.2,20971.8349258283,9.90353755128617,2,20.0,384.62,0.389,395.695,3,False,True,1,False,False,True,False,False,False,False,False,False,False,6,2.0,20971.8349258283
2022,405000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.91164481522143,3,405.0,5752.84,0.737,547.16,3,False,True,3,False,False,False,False,False,False,False,False,False,True,9,3.0,233582.7338726544
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,2,135.0,1917.61,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,8,2.0,233582.7338726544
2022,177000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.083910661257521,3,177.0,2514.2,0.737,547.16,4,False,True,3,False,False,False,False,False,False,False,False,False,True,12,3.0,233582.7338726544
2022,78000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.264476926102367,2,78.0,1107.95,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,8,2.0,155721.8225817696
2022,135000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.813037464800539,3,135.0,1917.61,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,100000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.51293546492023,3,100.0,1420.45,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,90320,100,70.4,41.7,142.3,56.6,77860.9112908848,11.41112527050716,3,90.3,1282.95,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,85000,0,64.8,33.2,103.7,49.6,56256.8007264015,11.350418300109132,2,85.0,1311.73,0.669,542.496,3,True,False,2,False,False,False,False,False,False,False,False,False,False,6,0.0,112513.601452803
2022,75000,0,64.8,33.2,103.7,49.6,56256.8007264015,11.225256725762893,2,75.0,1157.41,0.669,542.496,3,True,False,2,False,False,False,False,False,False,False,False,False,False,6,0.0,112513.601452803
2022,214000,100,70.4,41.7,142.3,56.6,77860.9112908848,12.273735966890268,3,214.0,3039.77,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,192600,100,70.4,41.7,142.3,56.6,77860.9112908848,12.16837597044068,3,192.6,2735.8,0.737,547.16,4,False,True,2,False,False,False,False,False,False,False,False,False,True,12,3.0,155721.8225817696
2022,266400,100,70.4,41.7,142.3,56.6,77860.9112908848,12.49275797139508,3,266.4,3784.09,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,213120,100,70.4,41.7,142.3,56.6,77860.9112908848,12.269615358515345,3,213.1,3027.27,0.737,547.16,0,False,True,2,False,False,False,False,False,False,False,False,False,True,0,3.0,155721.8225817696
2022,112900,100,70.4,41.7,142.3,56.6,77860.9112908848,11.634266607494453,3,112.9,1603.69,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
2022,155000,100,70.4,41.7,142.3,56.6,77860.9112908848,11.951186847493476,3,155.0,2201.7,0.737,547.16,2,False,True,2,False,False,False,False,False,False,False,False,False,True,6,3.0,155721.8225817696
2022,141300,0,70.4,41.7,142.3,56.6,77860.9112908848,11.85864764578841,2,141.3,2007.1,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,8,0.0,155721.8225817696
2022,102100,0,70.4,41.7,142.3,56.6,77860.9112908848,11.533717798424087,2,102.1,1450.28,0.737,547.16,4,True,False,2,False,False,False,False,False,False,False,False,False,True,8,0.0,155721.8225817696
2022,115934,100,70.4,41.7,142.3,56.6,77860.9112908848,11.66078496820908,3,115.9,1646.79,0.737,547.16,3,False,True,2,False,False,False,False,False,False,False,False,False,True,9,3.0,155721.8225817696
